ekis_id;short_name;lng;lat;main;fulltext;okrug
13824;ГБОУ Школа № 1619;37.4067375099766;55.79700003377279;False;город Москва, Таллинская улица, дом 24, корпус 5;Северо-Западный
13824;ГБОУ Школа № 1619;37.3965126486976;55.797075897051705;False;город Москва, Таллинская улица, дом 12, корпус 4;Северо-Западный
13824;ГБОУ Школа № 1619;37.4138016301735;55.804135029321785;False;город Москва, улица Маршала Катукова, дом 24, корпус 2;Северо-Западный
13824;ГБОУ Школа № 1619;37.4090227967729;55.79919841258929;False;город Москва, улица Твардовского, дом 20;Северо-Западный
13824;ГБОУ Школа № 1619;37.4001665970349;55.8020932046729;False;город Москва, Строгинский бульвар, дом 14, корпус 6;Северо-Западный
13824;ГБОУ Школа № 1619;37.404653884306;55.7973253371098;True;город Москва, Таллинская улица, дом 20, корпус 4;Северо-Западный
13861;ГБОУ Школа № 1505;37.727840699329704;55.7928881839674;False;город Москва, 2-я Пугачёвская улица, дом 12, строение 1;Восточный
13861;ГБОУ Школа № 1505;37.7363545742758;55.797515944426785;False;город Москва, Большая Черкизовская улица, дом 24Б;Восточный
13861;ГБОУ Школа № 1505;37.7227084017195;55.7940868592559;False;город Москва, Большая Черкизовская улица, дом 8;Восточный
13861;ГБОУ Школа № 1505;37.7274950702012;55.7935016808836;False;город Москва, 2-я Пугачёвская улица, дом 12;Восточный
13861;ГБОУ Школа № 1505;37.7253527866927;55.792443798608105;False;город Москва, 2-я Пугачёвская улица, дом 10;Восточный
13861;ГБОУ Школа № 1505;37.7355032618123;55.804112707799604;False;город Москва, Большая Черкизовская улица, дом 23;Восточный
13861;ГБОУ Школа № 1505;37.743495585203796;55.7993320841181;False;город Москва, Большая Черкизовская улица, дом 32А;Восточный
13861;ГБОУ Школа № 1505;37.7385244188355;55.7969942972598;False;город Москва, Большая Черкизовская улица, дом 26;Восточный
13861;ГБОУ Школа № 1505;37.7310360440925;55.797064992218296;False;город Москва, 2-я Пугачёвская улица, дом 3;Восточный
13861;ГБОУ Школа № 1505;37.7309665261997;55.7956029767514;False;город Москва, 2-я Пугачёвская улица, дом 7;Восточный
13861;ГБОУ Школа № 1505;37.737861532124;55.800793664716;False;город Москва, Большая Черкизовская улица, дом 21, строение 2;Восточный
13861;ГБОУ Школа № 1505;37.728586770920295;55.7955958980992;True;город Москва, 2-я Пугачёвская улица, дом 6А;Восточный
13888;"ГБОУ Школа № 1354 ""Вектор""";37.5597154839859;55.546181458681794;False;город Москва, Скобелевская улица, дом 25, корпус 3;Юго-Западный
13888;"ГБОУ Школа № 1354 ""Вектор""";37.5632440892311;55.5498302381259;False;город Москва, Изюмская улица, дом 28, корпус 3;Юго-Западный
13888;"ГБОУ Школа № 1354 ""Вектор""";37.5579538041373;55.5512131630128;False;город Москва, Скобелевская улица, дом 1, корпус 4;Юго-Западный
13888;"ГБОУ Школа № 1354 ""Вектор""";37.5631603689551;55.547353774166794;False;город Москва, Изюмская улица, дом 38, корпус 2;Юго-Западный
13888;"ГБОУ Школа № 1354 ""Вектор""";37.562585632313;55.548956402389706;False;город Москва, Изюмская улица, дом 34, корпус 3;Юго-Западный
13888;"ГБОУ Школа № 1354 ""Вектор""";37.5638477146811;55.548116649592295;True;город Москва, Изюмская улица, дом 38, корпус 1;Юго-Западный
13864;ГБОУ Школа № 1356;37.5828246337281;55.56767010532022;False;город Москва, Старокачаловская улица, дом 3Б;Юго-Западный
